Name,Platform,Publisher,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Year,Genre
Real World Golf,PS2,Mad Catz  ,,,0.05,0.04,,0.01,0.11,2006,Sports
Patapon 2,PSP,Sony Computer Entertainment  ,8.2,,,0.03,0.06,0.01,0.11,2009,Platform
Winter Heat,SAT,Sega  ,,,,,0.11,,0.11,1997,Sports
WRC 5: FIA World Rally Championship,PS3,Bigben Interactive  ,,,0.04,0.05,,0.02,0.11,2015,Racing
Animal Planet: Vet Life,DS,Activision  ,,,0.1,0,,0.01,0.11,2009,Simulation
Ty the Tasmanian Tiger 2: Bush Rescue,XB,Electronic Arts  ,6.9,,0.08,0.02,,0,0.11,2004,Platform
Defender,GC,Midway Games  ,,,0.08,0.02,,0,0.11,2002,Shooter
BlazBlue: Continuum Shift II,3DS,Aksys Games  ,6,,0.05,0.02,0.04,0.01,0.11,2011,Fighting
The Polar Express,GC,THQ  ,3.3,,0.08,0.02,,0,0.11,2004,Adventure
BMX XXX,XB,Acclaim Entertainment  ,,,0.08,0.02,,0,0.11,2002,Sports
ATV: Quad Frenzy,DS,Majesco  ,,,0.1,,,0.01,0.11,2005,Racing
Totally Spies! Totally Party,Wii,Valcon Games  ,,,0.09,0.01,,0.01,0.11,2009,Misc
Ys VIII: Lacrimosa of Dana,NS,NIS America  ,8.5,6.7,0.03,0.03,0.03,0.01,0.11,2018,Role-Playing
Lady Sia,GBA,TDK Mediactive  ,,,0.08,0.03,,0,0.11,2001,Platform
Lucha Libre AAA: Heroes del Ring,PS3,Konami  ,,,0.1,,,0.01,0.11,2010,Fighting
Rock Band: Metal Track Pack,PS2,MTV Games  ,,,0.05,0.04,,0.01,0.11,2009,Misc
Sonic Generations,PC,Sega  ,8.3,,0.02,0.07,,0.02,0.11,2011,Platform
Burnout Paradise Remastered,XOne,Electronic Arts  ,8,,0.06,0.04,,0.01,0.11,2018,Racing
Frogger: Helmet Chaos,PSP,Konami  ,7,,0.1,0,,0.01,0.11,2005,Platform
Robotech: Invasion,PS2,Global Star Software  ,,,0.05,0.04,,0.01,0.11,2004,Shooter
Rock Band: Metal Track Pack,Wii,MTV Games  ,,,0.1,,,0.01,0.11,2009,Misc
Dr. Seuss' The Cat in the Hat,XB,VU Games  ,,,0.08,0.02,,0,0.11,2003,Adventure
Hellboy: The Science of Evil,X360,Konami  ,,,0.1,0,,0.01,0.11,2008,Action
Irozuki Tingle no Koi no Balloon Trip,DS,Nintendo  ,,,,,0.11,,0.11,2009,Adventure
Sword Art Online: Lost Song,PS3,Namco Bandai Games  ,,,,,0.11,,0.11,2015,Role-Playing
Where the Wild Things Are,PS3,Warner Bros. Interactive  ,,,0.09,0.01,,0.01,0.11,2009,Platform
Champion Jockey: G1 Jockey & Gallop Racer,Wii,Tecmo Koei  ,,,0.06,0.03,0.01,0.01,0.11,2011,Sports
HOP,DS,505 Games  ,,,0.09,0.01,,0.01,0.11,2011,Platform
Metal Gear Solid V: The Definitive Experience,XOne,Konami Digital Entertainment  ,,,0.1,,,0.01,0.11,2016,Action
Sniper Elite,Wii,Reef Entertainment  ,,,0.07,0.02,,0.01,0.11,2010,Shooter
Cats & Dogs: The Revenge of Kitty Galore,DS,505 Games  ,,,0.1,0,,0.01,0.11,2010,Action
Astro Boy: The Video Game,Wii,D3 Publisher  ,5.3,,0.1,0,,0.01,0.11,2009,Action
Call of Duty: Modern Warfare Trilogy,PS3,Activision  ,,,0.07,0.02,,0.02,0.11,2016,Shooter
Final Fantasy I & II,NES,Square  ,,,,,0.11,,0.11,1994,Role-Playing
Starsky & Hutch,GC,BAM! Entertainment  ,6,,0.08,0.02,,0,0.11,2004,Racing
The Cheetah Girls: Pop Star Sensations,DS,Disney Interactive Studios  ,,,0.1,,,0.01,0.11,2007,Misc
Langrisser IV,SAT,NCS  ,,,,,0.11,,0.11,1997,Strategy
FoxKids.com Micro Maniacs Racing,PS,Codemasters  ,,,0.06,0.04,,0.01,0.11,2000,Racing
Happy Feet Two,DS,Warner Bros. Interactive  ,,,0.09,0.01,,0.01,0.11,2011,Adventure
Hexen: Beyond Heretic,PS,GT Interactive  ,,,0.06,0.04,,0.01,0.11,1997,Shooter
Arcade Party Pak,PS,Midway Games  ,7.6,,0.06,0.04,,0.01,0.11,1999,Misc
Bust-A-Move DS,DS,Majesco  ,,,0.08,0.02,,0.01,0.11,2005,Puzzle
Planet 51,X360,Sega  ,5.7,,0.07,0.03,,0.01,0.11,2009,Action
Cabela's North American Adventures,X360,Activision  ,,,0.1,,,0.01,0.11,2010,Sports
Football Manager 2019,PC,Sega  ,,,,0.1,,0.01,0.11,2018,Simulation
Kotoba no Puzzle: Mojipittan Daijiten,PSP,Namco  ,,,,,0.11,,0.11,2004,Puzzle
Yamaha Supercross,DS,DSI Games  ,,,0.1,,,0.01,0.11,2009,Racing
Hitman Trilogy,PS2,Eidos Interactive  ,,,0.05,0.04,,0.01,0.11,2007,Action
Dragon Quest & Final Fantasy in Itadaki Street Portable,PSP,Square Enix  ,,,,,0.11,,0.11,2006,Misc
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,X360,THQ  ,,,0.07,0.03,,0.01,0.11,2011,Action
Rock Band Track Pack: Classic Rock,PS3,MTV Games  ,,,0.1,,,0.01,0.11,2009,Misc
Cabela's Adventure Camp,PS3,Activision  ,,,0.06,0.03,,0.02,0.11,2011,Misc
Railroad Tycoon II,PS,Take-Two Interactive  ,6.6,,0.06,0.04,,0.01,0.11,2000,Strategy
The Legend of Heroes II: Prophecy of the Moonlight Witch (JP sales),PSP,Namco Bandai  ,,,,,0.11,,0.11,2006,Role-Playing
The Hardy Boys: The Hidden Theft,Wii,DreamCatcher Interactive  ,,,0.07,0.03,,0.01,0.11,2009,Adventure
Naruto Shippuden 3D: The New Era,3DS,505 Games  ,,,,0.04,0.06,0,0.11,2011,Action
My Boyfriend,DS,THQ  ,,,0.1,,,0.01,0.11,2009,Simulation
Kirarin * Revolution: Kira Kira Idol Audition,DS,Konami  ,,,,,0.11,,0.11,2006,Simulation
Killer Instinct (2013),XOne,Microsoft Studios  ,,,0.07,0.03,,0.01,0.11,2014,Fighting
Ranma 1/2: Akanekodan Teki Hihou,SNES,TOHO  ,,,,,0.11,,0.11,1993,Role-Playing
The BIGS,PSP,2K Sports  ,7.6,,0.1,,,0.01,0.11,2007,Sports
Pac-Man and the Ghostly Adventures 2,PS3,Namco Bandai Games  ,,,0.06,0.03,,0.02,0.11,2014,Platform
Monster Jam: Path of Destruction,PSP,Activision  ,,,0.09,,,0.02,0.11,2010,Racing
Victory Zone,PS,Sony Computer Entertainment  ,,,,,0.1,0.01,0.11,1995,Misc
Rengoku: The Tower of Purgatory,PSP,Konami  ,4.7,,0.1,0,,0.01,0.11,2005,Action
The Secret Saturdays: Beasts of the 5th Sun,PSP,D3 Publisher  ,,,0.09,,,0.02,0.11,2009,Action
Fit in Six,Wii,Ubisoft  ,,,0.1,,,0.01,0.11,2011,Sports
Goal Storm '97,PS,Konami  ,,,0.01,0,0.09,0.01,0.11,1997,Sports
Paws & Claws: Pet Resort,Wii,THQ  ,,,0.1,,,0.01,0.11,2009,Simulation
Dynasty Warriors Advance,GBA,Nintendo  ,5.2,,0.08,0.03,,0,0.11,2005,Action
Pachi-Slot Aruze Oukoku 3,PS,Aruze Corp  ,,,,,0.1,0.01,0.11,2000,Misc
Tournament Pool,Wii,Destineer  ,,,0.1,,,0.01,0.11,2009,Sports
Transformers: Devastation,X360,Activision  ,,,0.08,0.01,,0.01,0.11,2015,Action
Guilty Gear Xrd -Revelator-,PS3,Aksys Games  ,,,0.03,0.02,0.04,0.01,0.11,2016,Fighting
Aqua Aqua,PS2,3DO  ,,,0.05,0.04,,0.01,0.11,2001,Puzzle
Naruto Shippuden: Naruto vs. Sasuke,DS,Atlus  ,,,0.07,,0.03,0.01,0.11,2010,Action
Mega Man Zero 4,GBA,Capcom  ,,,0.08,0.03,,0,0.11,2005,Platform
NASCAR '14,PS3,Deep Silver  ,7,,0.09,,,0.02,0.11,2014,Racing
Black Bass with Blue Marlin,PS,Hot-B  ,,,0.06,0.04,,0.01,0.11,1999,Sports
Mega Man Battle Network 5: Double Team DS (JP sales),DS,Capcom  ,,,,,0.11,,0.11,2005,Role-Playing
The Voice,X360,Activision  ,,,0.1,,,0.01,0.11,2014,Music
Utawarerumono: Chiriyukusha e no Komoriuta,PS2,Aquaplus  ,,,,,0.11,,0.11,2006,Adventure
Hyper Formation Soccer,PS,Human Entertainment  ,,,,,0.1,0.01,0.11,1995,Sports
Kamen Rider: Battride War II,PS3,Namco Bandai Games  ,,,,,0.11,,0.11,2014,Misc
Tiger Woods PGA Tour 06,GC,EA Sports  ,,,0.08,0.02,,0,0.11,2005,Sports
Jupiter Strike,PS,Acclaim Entertainment  ,,,0.06,0.04,,0.01,0.11,1995,Shooter
Sudokuro,DS,Crave Entertainment  ,,,0.1,,,0.01,0.11,2007,Puzzle
Shadow Warrior (2013),PS4,Devolver Digital  ,,,,0.09,,0.02,0.11,2014,Shooter
Tetris Evolution,X360,THQ  ,,,0.08,0.02,,0.01,0.11,2007,Puzzle
Saigo no Yakusoku no Monogatari,PSP,Unknown  ,,,,,0.11,,0.11,2011,Role-Playing
FIFA World Cup Germany 2006,PSP,EA Sports  ,6.5,,0.1,,,0.01,0.11,2006,Sports
Reign of Fire,GC,BAM! Entertainment  ,,,0.08,0.02,,0,0.11,2002,Shooter
Rogue Warrior,X360,Bethesda Softworks  ,3,,0.09,0.01,,0.01,0.11,2009,Shooter
Pro Evolution Soccer 2017,X360,Konami Digital Entertainment  ,,,0.05,0.05,,0.01,0.11,2016,Sports
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,DS,THQ  ,,,0.06,0.03,,0.01,0.11,2011,Action
Adventure Time: Finn & Jake Investigations,3DS,Little Orbit  ,,,0.03,0.06,,0.01,0.11,2015,Action
"Sakura Wars: So Long, My Love",Wii,NIS America  ,7.4,,0.05,0.04,,0.01,0.11,2010,Role-Playing
Assassin's Creed Chronicles,PS4,Ubisoft  ,,,0.02,0.05,0.02,0.01,0.11,2016,Action
Sakura Wars,DC,Sega  ,7.6,,,,0.11,,0.11,2000,Adventure
Jampack Volume 14 (RP-T),PS2,Sony Computer Entertainment  ,,,0.05,0.04,,0.01,0.11,2006,Misc
Pro Yakyuu Team o Tsukurou! 2,DS,Sega  ,,,,,0.11,,0.11,2009,Sports
Rome: Total War,PC,Activision  ,9,,,0.09,,0.01,0.11,2004,Strategy
Mace Griffin: Bounty Hunter,XB,VU Games  ,,,0.08,0.02,,0,0.11,2003,Shooter
Martian Gothic: Unification,PS,Take-Two Interactive  ,,,0.06,0.04,,0.01,0.11,2001,Adventure
Woody Woodpecker Racing,PS,Konami  ,,,0.06,0.04,,0.01,0.11,2000,Racing
Final Fantasy XII International Zodiac Job System,PS2,Square Enix  ,,,,,0.11,,0.11,2007,Role-Playing
Fight Club,XB,VU Games  ,,,0.08,0.02,,0,0.11,2004,Fighting
Carnage Heart,PS,Sony Computer Entertainment  ,7.1,,0.01,0.01,0.09,0.01,0.11,1997,Strategy
"Grand Theft Auto: Mission Pack #1, London 1969",PS,Rockstar Games  ,6.7,,0.06,0.04,,0.01,0.11,1999,Adventure
Kamen Rider: Climax Heroes,PS2,Namco Bandai  ,,,,,0.11,,0.11,2009,Fighting
Robotics;Notes,PS3,5pb  ,,,,,0.11,,0.11,2012,Visual Novel
Disney Channel Collection Vol. 1,GBA,Majesco  ,,,0.08,0.03,,0,0.11,2004,Misc
Total Immersion Racing,PS2,Empire Interactive  ,,,0.05,0.04,,0.01,0.11,2002,Racing
Virtual Hydlide,SAT,Atlus  ,,,,,0.11,0,0.11,1995,Role-Playing
Petz Fashion: Dogz & Catz,DS,Ubisoft  ,,,0.1,,,0.01,0.11,2009,Simulation
Viewtiful Joe: Double Trouble!,DS,Capcom  ,,,0.08,0,0.01,0.01,0.11,2005,Action
Rocky Balboa,PSP,Sony Computer Entertainment  ,,,0.01,0.09,,0.01,0.11,2007,Sports
Warriors Orochi 3,PSP,Tecmo Koei  ,,,,,0.11,,0.11,2012,Action
FlatOut: Ultimate Carnage,X360,Empire Interactive  ,,,0.07,0.03,,0.01,0.11,2007,Racing
Space Invaders,GBA,Activision  ,,,0.08,0.03,,0,0.11,2002,Shooter
Digimon Digital Card Battle,PS,Bandai  ,,,0.06,0.04,,0.01,0.11,2001,Strategy
Alvin and the Chipmunks: Chipwrecked,X360,Majesco  ,,,0.09,0.01,,0.01,0.11,2011,Misc
Kuroko no Basuke: Game of Miracles,PSP,Bandai Namco Games  ,,,,,0.11,,0.11,2012,Sports
AquaPazza: AquaPlus Dream Match,PS3,Atlus  ,,,0.05,,0.05,0.01,0.11,2013,Misc
Jikkyou Powerful Pro Yakyuu 13 Ketteiban,PS2,Konami  ,,,,,0.11,,0.11,2006,Sports
Pro Evolution Soccer 2014,PC,Konami Digital Entertainment  ,8.3,,,0.1,,0.01,0.11,2013,Sports
Family Feud: 2012 Edition,X360,Ubisoft  ,,,0.1,,,0.01,0.11,2011,Misc
Yuusha no Kuse ni Namaikida Or 3D,PSP,Sony Computer Entertainment  ,,,,,0.11,,0.11,2010,Strategy
Trauma Center: Under the Knife 2,DS,Atlus  ,8.2,,0.1,,,0.01,0.11,2008,Simulation
Cities XXL,PC,Focus Home Interactive  ,,,,0.01,,0,0.01,2015,Simulation
Dark Souls: Remastered,XOne,Bandai Namco Entertainment  ,8,,0.07,0.03,,0.01,0.11,2018,Role-Playing
Gem Quest: 4 Elements,DS,Storm City Games  ,,,0.05,0.05,,0.01,0.11,2011,Puzzle
Big League Sports: Summer,DS,Activision  ,,,0.09,0,,0.01,0.11,2009,Sports
Dead to Rights II,XB,Namco  ,,,0.08,0.02,,0,0.11,2005,Shooter
Hysteria Hospital: Emergency Ward,DS,O-Games  ,,,0.1,0,,0.01,0.11,2009,Action
Project: Horned Owl,PS,Sony Computer Entertainment  ,,,0.03,0.02,0.05,0.01,0.11,1996,Shooter
Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,PSP,Namco Bandai Games  ,,,,,0.11,,0.11,2012,Role-Playing
Rock Revolution,DS,Konami  ,,,0.1,,,0.01,0.11,2008,Misc
Science Papa,DS,Activision  ,,,0.09,0.01,,0.01,0.11,2009,Misc
Alvin and the Chipmunks: Chipwrecked,DS,Majesco  ,,,0.06,0.04,,0.01,0.11,2011,Misc
Fatal Frame 2: Wii Edition,Wii,Nintendo  ,,,,0,0.1,0,0.11,2012,Action-Adventure
NASCAR The Game: Inside Line,X360,Activision  ,,,0.09,,,0.01,0.11,2012,Racing
Dragon Ball Z Super Gokuden: Kakusei-Hen,SNES,Bandai  ,,,,,0.11,0,0.11,1995,Role-Playing
Busou Shinki: Battle Masters Mk. 2,PSP,Konami  ,,,,,0.11,,0.11,2011,Action
Cabela's Dangerous Hunts 2,XB,Activision  ,,,0.08,0.02,,0,0.11,2005,Sports
Fairy Tail: Portable Guild,PSP,Konami  ,,,,,0.11,,0.11,2010,Fighting
My First Dollhouse,DS,505 Games  ,,,0.1,,,0.01,0.11,2010,Misc
SimCity 2000,GBA,"Destination Software, Inc  ",,,0.08,0.03,,0,0.11,2003,Simulation
X-Men: The Official Game,DS,Activision  ,,,0.1,0,,0.01,0.11,2006,Action
Etrian Odyssey Nexus,3DS,Atlus  ,,,,,0.11,,0.11,2019,Role-Playing
Brunswick Circuit Pro Bowling 2,PS,THQ  ,7,,0.06,0.04,,0.01,0.11,2000,Sports
D,PS,Acclaim Entertainment  ,,,,,0.1,0.01,0.11,1996,Adventure
The Godfather: Mob Wars,PSP,Electronic Arts  ,6.2,,0.09,0,,0.01,0.1,2006,Action
Pac-Man and the Ghostly Adventures 2,X360,Namco Bandai Games  ,,,0.05,0.04,,0.01,0.1,2014,Platform
Puzzle Chronicles,PSP,Konami  ,6.5,,0.08,0,,0.02,0.1,2010,Puzzle
Girls und Panzer: I Will Master Tankery,PSV,Namco Bandai Games  ,,,,,0.1,,0.1,2014,Action
Power Rangers: Super Legends,DS,Disney Interactive Studios  ,,,0.08,0.02,,0.01,0.1,2007,Action
Stronghold Kingdoms,PC,DTP Entertainment  ,,,,0.1,,0.01,0.1,2011,Strategy
Wizardry VI: Bane of the Cosmic Forge,SNES,ASCII Entertainment  ,,,,,0.1,0,0.1,1995,Role-Playing
Power Pocket Koushien,DS,Konami  ,,,,,0.1,,0.1,2005,Sports
Gravity Games Bike: Street Vert Dirt,PS2,Midway Games  ,,,0.05,0.04,,0.01,0.1,2002,Sports
Pro Yakyuu Spirits 2010,PS2,Konami  ,,,,,0.1,,0.1,2010,Sports
Dreamer Series: Top Model,DS,DreamCatcher Interactive  ,,,0.1,,,0.01,0.1,2009,Simulation
Troll and I,NS,Maximum Games  ,,,0.05,0.04,,0.01,0.1,2017,Action
American Girl: Julie Finds a Way,DS,THQ  ,,,0.1,,,0.01,0.1,2007,Adventure
Top Spin,PS2,2K Sports  ,,,0.05,0.04,,0.01,0.1,2005,Sports
Derby Stallion P,PSP,Enterbrain  ,,,,,0.1,,0.1,2006,Sports
Kenka Bancho Bros: Tokyo Battle Royale,PSP,Spike  ,,,,,0.1,,0.1,2012,Action
Slime Rancher,PS4,Skybound Games  ,,,0.08,,,0.02,0.1,2018,Simulation
UFC: Tapout 2,XB,TDK Mediactive  ,,,0.08,0.02,,0,0.1,2003,Fighting
The Bachelor: The Videogame,Wii,Warner Bros. Interactive  ,,,0.1,,,0.01,0.1,2010,Misc
Kirarin * Revolution: Tsukutte Misechao! Kime * Kira Stage,DS,Konami  ,,,,,0.1,,0.1,2007,Simulation
Ski-Doo Snowmobile Challenge,PS3,Valcon Games  ,,,0.1,0,,0.01,0.1,2009,Racing
Jikkyou Powerful Pro Yakyuu 10,GC,Konami  ,,,,,0.1,0,0.1,2003,Sports
The First Templar,X360,Kalypso  ,7,,0.06,0.04,,0.01,0.1,2011,Adventure
Vexx,XB,Acclaim Entertainment  ,6.8,,0.08,0.02,,0,0.1,2003,Platform
Winning Eleven: Pro Evolution Soccer 2007,X360,Konami  ,,,0.09,0,,0.01,0.1,2007,Sports
Disney's Chicken Little: Ace In Action,Wii,Buena Vista  ,7.6,,0.09,0,,0.01,0.1,2006,Shooter
Pac-Man Championship Edition 2 + Arcade Game Series,PS4,Namco Bandai Games  ,,,0.08,,,0.02,0.1,2017,Action
F1 Career Challenge,PS2,EA Sports  ,,,0.05,0.04,,0.01,0.1,2003,Racing
Yoostar2,PS3,Unknown  ,,,0.04,0.05,,0.02,0.1,2011,Misc
Pariah,XB,Groove Games  ,,,0.08,0.02,,0,0.1,2005,Action
World Series of Poker: Tournament of Champions 2007 Edition,PSP,Activision  ,6.4,,0.1,0,,0.01,0.1,2006,Misc
Cabela's Outdoor Adventures,XB,Activision  ,,,0.08,0.02,,0,0.1,2005,Sports
Metal Slug 3,XB,SNK  ,,,0.08,0.02,,0,0.1,2004,Shooter
The Lord of the Rings: Conquest,DS,Electronic Arts  ,5.9,,0.09,0.01,,0.01,0.1,2009,Action
Motocross Mania 3,PS2,2K Games  ,,,0.05,0.04,,0.01,0.1,2005,Racing
Princess Debut,DS,Natsume  ,,,0.1,,,0.01,0.1,2008,Misc
Pro Yakyuu Famista DS 2009,DS,Namco Bandai  ,,,,,0.1,,0.1,2009,Sports
"Sesame Street: Ready, Set, Grover!",Wii,Warner Bros. Interactive  ,,,0.1,,,0.01,0.1,2011,Misc
Thrillville: Off the Rails,PSP,LucasArts  ,,,0.09,0,,0.01,0.1,2007,Strategy
NHL-Legacy Edition,X360,EA Sports  ,,,0.09,,,0.01,0.1,2015,Sports
Banjo-Pilot,GBA,THQ  ,6.2,,0.07,0.03,,0,0.1,2005,Racing
Cloudy With a Chance of Meatballs,PS3,Ubisoft  ,6.7,,0.09,0.01,,0.01,0.1,2009,Adventure
Gallop Racer 2006,PS2,Tecmo  ,,,0.02,0.02,0.06,0.01,0.1,2006,Sports
Dora's Big Birthday Adventure,Wii,2K Play  ,,,0.09,0.01,,0.01,0.1,2010,Misc
Digimon Story: Lost Evolution,DS,Namco Bandai  ,,,,,0.1,,0.1,2010,Role-Playing
Frogger: Ancient Shadow,PS2,Konami  ,,,0.05,0.04,,0.01,0.1,2005,Platform
Despicable Me: The Game,PS2,D3 Publisher  ,,,0.05,0.04,,0.01,0.1,2010,Platform
Tom Clancy's Splinter Cell: Conviction,PC,Ubisoft  ,8,,,0.08,,0.02,0.1,2010,Action
Metal Arms: Glitch in the System,GC,VU Games  ,,,0.08,0.02,,0,0.1,2003,Shooter
Imagine: Soccer Captain,DS,Ubisoft  ,,,0.1,,,0.01,0.1,2009,Sports
Tom Clancy's Splinter Cell: Chaos Theory,GC,Ubisoft  ,7.8,,0.08,0.02,,0,0.1,2005,Action
Blades of Time,X360,Konami Digital Entertainment  ,,,0.07,0.02,0,0.01,0.1,2012,Action
Brain Quest: Grades 5 & 6,DS,Electronic Arts  ,,,0.1,,,0.01,0.1,2008,Misc
Barbie in The 12 Dancing Princesses,DS,Activision  ,,,0.09,0.01,,0.01,0.1,2007,Adventure
Escape From Monkey Island,PS2,LucasArts  ,,,0.05,0.04,,0.01,0.1,2001,Adventure
JU-ON: The Grudge,Wii,Xseed Games  ,4,,0.07,0.01,0.01,0.01,0.1,2009,Adventure
Ridge Racer 2,PSP,Unknown  ,7.5,,,0.03,0.07,0.01,0.1,2020,Racing
Yggdra Union: We'll Never Fight Alone,PSP,Atlus  ,,,0.05,,0.04,0.01,0.1,2008,Role-Playing
PDC World Championship Darts: Pro Tour,PS3,O-Games  ,,,,0.08,,0.02,0.1,2010,Sports
Who Wants to Be a Millionaire: 3rd Edition,Wii,Ubisoft  ,,,0.1,,,0.01,0.1,2010,Misc
Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!,PSP,Sony Computer Entertainment  ,,,,,0.1,,0.1,2006,Adventure
Exit DS,DS,Taito  ,,,0.09,0,0.01,0.01,0.1,2008,Puzzle
Tokyo Xanadu eX+,PS4,Aksys Games  ,,,0.05,,0.05,0.01,0.1,2017,Role-Playing
Family Fun Football,Wii,Tecmo  ,,,0.1,,,0.01,0.1,2009,Sports
Macross 30: Voices across the Galaxy,PS3,Namco Bandai Games  ,,,,,0.1,,0.1,2013,Action
Gretzky NHL,PSP,Sony Computer Entertainment  ,6,,0.1,,,0.01,0.1,2005,Sports
Mobile Suit Gundam Unicorn,PS3,Namco Bandai Games  ,,,,,0.1,,0.1,2012,Action
Corvette Evolution GT,DS,Valcon Games  ,,,0.1,,,0.01,0.1,2008,Racing
Universe at War: Earth Assault,X360,Sega  ,,,0.09,0.01,,0.01,0.1,2008,Strategy
Momotarou Dentetsu 16,Wii,Hudson Soft  ,,,,,0.1,,0.1,2007,Misc
Stardew Valley,PS4,505 Games  ,8.8,,0.04,0.04,,0.02,0.1,2017,Simulation
Dropship: United Peace Force,PS2,BAM! Entertainment  ,,,0.05,0.04,,0.01,0.1,2002,Simulation
Road Rash: Jailbreak,GBA,DSI Games  ,,,0.07,0.03,,0,0.1,2003,Racing
Syberia,XB,XS Games  ,,,0.08,0.02,,0,0.1,2003,Adventure
The Seven Deadly Sins: Knights of Britannia,PS4,Bandai Namco Entertainment  ,,,0.05,0.02,0.02,0.01,0.1,2018,Fighting
WireWay,DS,Konami  ,,,0.1,,,0.01,0.1,2009,Platform
G1 Jockey 3,PS2,KOEI  ,,,0.02,0.01,0.07,0,0.1,2003,Sports
Disgaea Infinite,PSP,NIS America  ,6.8,,0.08,,0.01,0.02,0.1,2010,Adventure
How to Train Your Dragon 2,PS3,Little Orbit  ,,,0.03,0.06,,0.02,0.1,2014,Action-Adventure
Phantom Brave: The Hermuda Triangle,PSP,NIS America  ,7.2,,0.06,,0.03,0.01,0.1,2011,Role-Playing
Atsumare! Power Pro Kun no DS Koushien,DS,Konami  ,,,,,0.1,,0.1,2006,Sports
Revolution X,PS,Acclaim Entertainment  ,,,0.06,0.04,,0.01,0.1,1996,Shooter
Little Battlers eXperience W Super Custom,3DS,Level 5  ,,,,,0.1,,0.1,2013,Role-Playing
Terraria,PSV,505 Games  ,,,,0.01,0.09,0,0.1,2013,Action-Adventure
Brooktown High: Senior Year,PSP,Konami  ,,,0.09,,,0.01,0.1,2007,Simulation
Riviera: The Promised Land,GBA,Atlus  ,8.7,,0.07,0.03,,0,0.1,2005,Role-Playing
Yu-Gi-Oh! 5D's Wheelie Breakers,Wii,Konami  ,7.5,,0.09,0.01,,0.01,0.1,2009,Racing
Tom Clancy's Ghost Recon: Predator,PSP,Ubisoft  ,,,0.07,0.02,,0.02,0.1,2010,Shooter
UEFA Euro 2016,PS3,Konami Digital Entertainment  ,,,,0.05,0.05,0.01,0.1,2016,Sports
Top Gun: Combat Zones,GBA,Mastiff  ,,,0.07,0.03,,0,0.1,2004,Simulation
Bujingai: The Forsaken City,PS2,BAM! Entertainment  ,,,0.05,0.04,,0.01,0.1,2004,Fighting
Doko Demo Issho,PSP,Sony Computer Entertainment  ,,,,,0.1,,0.1,2004,Misc
Karaoke Revolution,PS3,Konami  ,,,0.07,0.03,,0.01,0.1,2009,Misc
Chameleon,PSP,UFO Interactive  ,,,0.09,0,,0.02,0.1,2008,Puzzle
Beyond Good & Evil,XB,Ubisoft  ,,,0.08,0.02,,0,0.1,2003,Adventure
One Piece: Unlimited Adventure,Wii,Namco Bandai  ,,,0.07,,0.11,0.01,0.19,2008,Adventure
Death By Degrees,PS2,Namco  ,,,0.05,0.04,,0.01,0.1,2005,Action
Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu,PS,Atlus  ,,,,,0.1,0.01,0.1,1995,Fighting
Samurai Warriors Chronicles 2nd,3DS,Tecmo Koei  ,,,,,0.1,,0.1,2012,Action
Vandal Hearts II,PS,Konami  ,7.2,,0.06,0.04,,0.01,0.1,1999,Strategy
Astro Boy: The Video Game,DS,D3 Publisher  ,4.4,,0.09,0,,0.01,0.1,2009,Action
Romance of the Three Kingdoms XIII,PS4,Tecmo Koei  ,,,0.03,,0.06,0.01,0.1,2016,Action
Toaru Majutsu no Index,PSP,Kadokawa Shoten  ,,,,,0.1,,0.1,2011,Adventure
Marvel Super Hero Squad: The Infinity Gauntlet,3DS,THQ  ,4.8,,0.07,0.03,,0.01,0.1,2011,Action
Truth or Lies,Wii,THQ  ,,,0.04,0.05,,0.01,0.1,2010,Misc
The Book of Unwritten Tales,PC,DreamCatcher Interactive  ,7.9,,0,0.08,,0.02,0.1,2011,Adventure
Miami Law,DS,Hudson Entertainment  ,5.5,,0.09,0,,0.01,0.1,2009,Adventure
UNO / Skip-Bo / UNO Freefall,DS,DSI Games  ,,,0.1,,,0.01,0.1,2006,Misc
Uta no Prince-Sama: Music,PSP,Broccoli  ,,,,,0.1,,0.1,2011,Misc
Culdcept DS,DS,Sega  ,,,,,0.1,,0.1,2008,Strategy
America's Next Top Model,DS,Conspiracy Entertainment  ,,,0.1,0,,0.01,0.1,2010,Simulation
Colin McRae Rally 04,XB,Codemasters  ,,,0.08,0.02,,0,0.1,2004,Action
FIFA Street,XB,EA Sports BIG   ,,,0.08,0.02,,0,0.1,2005,Sports
Monster Jam: Maximum Destruction,GBA,Ubisoft  ,,,0.07,0.03,,0,0.1,2002,Racing
The King of Fighters: Dream Match 1999,DC,SNK  ,7.2,,,,0.1,0,0.1,1999,Fighting
Blitz: The League II,X360,Midway Games  ,6.6,,0.08,0.01,,0.01,0.1,2008,Sports
PictoImage,DS,Sega  ,,,0.09,0,,0.01,0.1,2008,Puzzle
Weiss Schwarz Portable,PSP,Namco Bandai  ,,,,,0.1,,0.1,2011,Strategy
